sap_id,name,branch_id,store_type,operational_date,address,latitude,longitude,phone,zipcode
AR06,APT. KF.0005 CIKINI,18,HEALTH_AND_CARE,1/1/2003,Jl. Cikini Raya No. 121,-6.196867,106.840513,08111201005,10330
AR07,APT. KF.0046 RAWA BADAK,18,NONE,1/1/2003,"Lorong 104 No.5B, Rawa Badak Utara, Koja, Jakarta Utara, DKI Jakarta",-6.114081,106.894138,08112221916,14230
AR08,APT. KF.0048 MATRAMAN,18,SUPER_STORE,1/1/2003,"Jl. Matraman Raya No. 85, Pal Meriem,",-6.20498,106.858195,08112223048,13140
AR09,APT. KF.ANGKASA PURA II,18,MEDICAL,1/13/2018,"Jl. Bandara Soekarno Hatta, Kel Benda",-6.127326,106.655326,085156509158,15320
AR0902,Optik KF.Angkasa Pura II,18,NULL,1/1/2010,"Jl. Bandara Soekarno Hatta, Gedung 600 Kantor Pusat Bandara Seokarno Hatta",0,0,0215507981,15310
AR10,APT. KF.0049 PONDOK BAMBU,18,BASIC_HEALTH,1/1/2003,Jl. Pahlawan Revolusi No. 53,-6.220213,106.899703,08112223049,13470
AR1002,Optik - KF.0049 - Optik,18,NULL,1/1/2010,Jl. Pahlawan Revolusi No. 53,0,0,,13430
AR11,APT. KF.0147 DUREN SAWIT,18,HEALTH_AND_CARE,1/1/2003,Jl. Duren Sawit Raya No. 29,-6.22115,106.910561,081110678120,13470
AR12,APT. KF.0193 UTAN KAYU,18,BASIC_HEALTH,1/1/2003,Jl. Utan Kayu No. 105B,-6.196201,106.872342,08112221999,13120
AR13,APT. KF.0198 PERCETAKAN NEGARA,18,BASIC_HEALTH,1/1/2003,Jl. Percetakan Negara No. 34A,-6.187816,106.864026,081110678122,10520
AR14,APT. KF.0295 JATIWARINGIN,18,HEALTH_AND_CARE,1/1/2005,Jl. Raya Jatiwaringin Blok H3,-6.253005,106.909665,08112222278,13620
AR15,APT. KF.0346 PONDOK KELAPA,18,HEALTH_AND_CARE,1/1/2009,"Jl. Pondok Kelapa Raya Blok I-14 No.1B-1C, Kec. Duren Sawit, Jakarta Timur, DKI Jakarta, 13450",-6.237681,106.934125,08112221836,13450
AR16,APT. KF.0350 KELAPA GADING,18,MEDICAL,1/1/2009,Jl. Kelapa Gading Boulevard J4,-6.17027,106.899579,08112222750,14240
AR17,APT. KF.0359 JOHAR,18,NONE,1/1/2009,"Jl. Percetakan Negara II Blok B No 12, Johar Baru Jakarta Selatan, DKI Jakarta, 10560",-6.185045,106.855894,0811222351,10560
AR18,APT. KF.0399 KEBON BAWANG,18,BASIC_HEALTH,1/1/2010,Jl. Bugis No. 25 C,-6.115826,106.88635,08112221939,14320
AR19,APT. KF.450 CIBUBUR LT,18,BASIC_HEALTH,8/1/2013,"Jl. LAwu Blok B No.1 , Cibubur, Ciracas, Jakarta Timur, DKI Jakarta, 13120",-6.35222,106.885572,08112221843,13720
AR1902,OPTIK  KF.450 CIBUBUR LT,18,NULL,1/1/2010,Jl. Lawu B1 No.01,0,0,,13720
AR21,APT. KF.MENTENG HUIS,18,MEDICAL,1/1/2006,Jl. Cikini Raya No. 2,-6.187611,106.836483,08112221906,10330
AR2101,Klinik - KF Menteng Huis,18,NULL,1/1/2006,Jl. Cikini Raya No. 2,0,0,,10310
AR22,APT. KF.512 MALAKASARI,18,HEALTH_AND_CARE,1/1/2014,Jl. Teratai Putih blok 28/9 L,-6.217460495,106.931285,08112223041,13460
AR23,APT. KF.451 TUGU,18,BASIC_HEALTH,7/1/2013,Jl. Kramat Jaya No. 20 Tanjung,-6.124794,106.918344,08112221893,16750
AR25,APT. KF.529 CIPINANG JAYA,18,HEALTH_AND_CARE,6/1/2014,"Jl. Cipinang Jaya No.74, Jatinegara, Jakarta Timur, DKI Jakarta, 13410",-6.220205,106.886529,08112222690,13410
AR26,APT. KF.CONDET,18,BASIC_HEALTH,7/1/2014,"Jl. Condet Raya No.30B, Kramat Jati,Kota Jakarta Timur, DKI Jakarta, 13530",-6.290734,106.855769,08112221820,76136
AR27,APT. KF.562 SUNTER,18,BASIC_HEALTH,10/1/2014,Jl. Danau Sunter Utara Blok F,-6.138774,106.865775,081110678128,14350
AR28,APT. KF.617 PONDOK KOPI,18,BASIC_HEALTH,1/1/2015,Jl. Pondok Kopi Raya No.54 Ja,-6.223243,106.942256,08112222716,13460
AR29,APT. KF.616 BUARAN,18,BASIC_HEALTH,1/1/2015,Jl. Buaran Raya No.91 Jakarta,-6.220304,106.922021,08112221822,13440
AR30,APT. KF.PONDASI,18,MEDICAL,7/1/2016,Jl.  Pondasi No. 27 D,-6.185714,106.884807,081110678473,85111
AR31,APT. KF.SALEMBA,18,SUPER_STORE,1/1/2017,Jl.  Salemba Raya No.17,-6.1938008,106.8494707,08112221955,57462
AR32,APT. KF.CEMPAKA PUTIH,18,MEDICAL,11/16/2016,Jl.  Cempaka Putih Raya No 14,-6.176152,106.871181,08112223043,10510
AR33,APT. KF.PUSDIKLAT,18,BASIC_HEALTH,1/1/2017,Jl.  Pusdiklat depnaker no 2 kec makasar,-6.282273,106.877868,081110678123,13570
AR34,APT. KF.BAMBU APUS,18,HEALTH_AND_CARE,2/1/2017,Jl.  Raya Bambu Apus Raya Blok F No. 49 Cilangkap,-6.315098,106.899594,08112221835,13890
AR35,APT. KF.PAHLAWAN REVOLUSI 2,18,BASIC_HEALTH,2/1/2017,Jl. Pahlawan Revolusi No.125 E Jakarta Timur,-6.238433,106.89957,081110678124,13430
AR36,KF Express Terminal 3 Internasional,18,MEDICAL,5/1/2017,"Jl. P-2, Terminal 3 Ultimate Bandara Internasional Soekarno Hatta, Pajang, Benda, Kota Tangerang, 15126",-6.118921,106.66317,081224984872,15123
AR38,KF H&B Green Pramuka Square,18,BASIC_HEALTH,8/17/2017,Jl. Letjend A. Yani Kav 49,-6.188961335,106.8739925,08112223053,10510
AR41,Klinik Mandiri KF Plaza Danamon,18,NULL,1/1/2017,Jl. HR Rasuna Said Kav.C No.10 Jakar,0,0,0,12740
AR42,Apotek Kimia Farma Cililitan Besar,18,BASIC_HEALTH,1/18/2018,Jl. Cililitan Besar No.12,-6.265434,106.875995,08112223042,13560
AR47,APT. KF.HOTEL HOLIDAY IN EXPRESS,18,MEDICAL,10/1/2018,"Jl. Matraman Raya No. 55, Pal Meriem, Matraman, Kota Jakarta Timur, DKI Jakarta - 13140",-6.203059,106.857366,08112221831,13140
AR48,APT. KF. TEBET RAYA,18,MEDICAL,5/13/2019,"Jl. Tebet Raya No. 17, Jakarta Selatan",-6.229966,106.851063,08112222868,12810
AR50,KF H&B Mall Sarinah,18,BASIC_HEALTH,3/21/2022,"Mall Sarinah, Jl. M.H. Thamrin No.11 RT.008 RW.04 GONDANGDIA, Menteng, Kota Jakarta Pusat, DKI Jakarta, 10350",-6.187543,106.823631,081398330019,10310
AR51,KF Kelapa Gading 2,18,MEDICAL,1/1/1950,Jl.Boulevard Kelapa Gading QA-05/05,-6.151469,106.909034,085210115800,14240
AR52,KF Kalisari,18,BASIC_HEALTH,1/1/1950,"Jl. Kalisari II, RT.13/RW.1,Pekayon",-6.341976,106.857709,081391763914,13710
AR53,KF Bina Marga Cipayung,18,MEDICAL,1/1/1950,"Jl. Bina Marga No. 94A, Cipayung",-6.329375,106.888239,082312481193,13810
AR54,KF Cempaka Putih Tengah,18,BASIC_HEALTH,1/1/1950,JL. Cempaka Putih Tengah XXX NO.5D,-6.170541,106.871513,085216970779,10510
AR55,KF Danau Indah Sunter,18,BASIC_HEALTH,1/1/1950,"Jl. Danau Indah Raya No.C-2/2, RW.13, Sunter Jaya,",-6.149832,106.882787,081110500255,14310
AR56,KF Pantai Indah Kapuk,18,BASIC_HEALTH,1/1/1950,"Rukan crown golf Jl. Pantai Indah Kapuk No.b2, Kamal Muara",-6.111441,106.741701,081113000255,14440
AR57,KF Pel. Pav. Kencana,18,MEDICAL,1/2/2024,"Jl. Pangeran Diponegoro, Kel. Kenar",-6.1988,106.8455801,081382420148,96468
AR58,KF Pel. RS Kartika Pulomas,18,NONE,1/2/2024,JL.Pulomas Timur K No.2 Jakarta Timur,-6.176012,106.885015,021,85111
3119,UNIT BISNIS JAYAPURA,19,NULL,1/1/1950,jl kesehtan komp rsud dok 2 jayapura,0,0,0,99111
AS01,KF.0172,19,BASIC_HEALTH,1/1/2003,Jl koti no 36,-2.543552,140.706641,081110678561,99221
AS02,KF.0194,19,BASIC_HEALTH,1/1/2003,Jl. A.Yani No. 29,-2.542819,140.702836,081110678497,99111
AS03,KF.Ab Pura,19,HEALTH_AND_CARE,11/1/2013,"Jl. Raya Abepura, Kotaraja, Vi",-2.603883,140.673293,085290692745,99351
AS04,KF.Hola,19,MEDICAL,10/1/2013,"Jl. Raya Abepura Padang Bulan,",-2.606683,140.649294,082397704213,99351
AS05,KF.Pel062 RSUD Jayapura,19,NONE,1/1/2003,"Jl. Kesehatan Dok II, Komp. RS",-2.534403,140.710864,081247885363,99111
AS0511,PPO Apotek KF Kamkey,19,NULL,1/1/1950,"Jl.Gerilyawan No. 3C,Kamkey-Abepura",-2.613519,140.672648,0967,99221
AS06,KF Grand Allison Sentani,19,BASIC_HEALTH,1/1/2003,JL. RAYA KEMIRI NO. 282 KOMPLEKS MISI SENTANI JAYAPURA,14.0501601,-2.563492,021,99359
AS07,KF.Merauke,19,BASIC_HEALTH,12/1/2014,Jl. Raya Mandala,-8.485106,140.389318,081248729647,72275
AS08,KF. Sentani,19,BASIC_HEALTH,3/18/2018,Jl. Raya Sentani No. 127,-2.5658624,140.5198272,081248613356,99352
AS09,KF Tanah Hitam,19,NULL,11/1/2018,Jl. Flamboyan No 3C,-2.613519,140.672648,082114549238,99351
AS10,KF Imam Bonjol Biak,19,BASIC_HEALTH,11/1/2018,Jl. Imam Bonjol No.16 Biak,-1.182887,136.08228,081248848277,98112
AS11,KF Waena Jaya,19,MEDICAL,3/1/2020,"Jl. Raya Sentani, Waena, Abepura Jayapura",-2.597182,140.634881,081240074314,99221
AS12,KF Mimika Baru,19,BASIC_HEALTH,1/1/1950,Jl.Budi Utomo No.8b Kel. Timika Ind,-4.54238,136.88374,082262270143,99910
AS13,KF Nabire,19,NEW,1/1/1950,"Jl. RE. Martadinata, Kel Oyehe, Kec Nabire, Kab. Nabire - Papua Tengah",-3.354138,135.508184,000,98811
3120,UNIT BISNIS JEMBER,20,NULL,1/1/1950,Jln. Gajah Mada 171 jember,0,0,0331485424,68131
AT01,KF.0062,20,MEDICAL,1/1/2003,Jl. Gajah Mada No. 171,-8.1735574,113.6896921,081110678565,68131
AT0111,PPO Klinik KF Gajah Mada,20,MEDICAL,1/1/2019,Jl. Gajah Mada 103 Jember,-8.1734167,113.6876432,021,68131
AT0112,PPO Klinik KF Tanggul,20,MEDICAL,1/1/2019,Jl. PB. Sudirman 99 Tanggul Wetan J,-8.1638791,113.4547532,081,68155
AT03,KF.0121,20,MEDICAL,1/1/2003,Jl. Let. Jen. Suprapto No. 76,-8.182303,113.703213,081110678564,56553
AT04,KF.0241,20,HEALTH_AND_CARE,1/1/2003,Jl. Panglima Sudirman No. 46,-8.165579,113.705356,081110678566,68118
AT05,KF.0307,20,HEALTH_AND_CARE,1/1/2007,"Jl. Ahmad Yani No. 40B Penganjuran, Banyuwangi",-8.217613996,114.369262,081110678567,68416
AT07,KF.0470 Blambangan,20,BASIC_HEALTH,9/1/2013,Jl. Basuki Rahmat No.69,-8.201898,114.37428,081110678568,68414
AT08,KF.0522 Probolinggo,20,HEALTH_AND_CARE,3/14/2018,Jl. dr. Sutomo No. 213,-7.7449,113.2186,081259846397,54363
AT09,KF.Genteng,20,MEDICAL,10/1/2014,"Jl. Hasanudin No.40, Dusun Krajan",-8.3649691,114.1630281,081112420001,68465
AT10,KF.Sudirman,20,HEALTH_AND_CARE,7/1/2015,Jl. Panglima Sudirman No.339 P,-7.757369,113.224612,081110678532,67214
AT11,KF.Rambi,20,HEALTH_AND_CARE,8/1/2015,Jl. Gajah Mada No. 9,-8.2048,113.611552,081110678531,68152
AT12,KF.0853,20,MEDICAL,12/1/2016,"Selatan lampu merah lincing RT 02 RW 04, Dusun Lugonto, Desa Lemahbangdewo, Kec. Rogojampi, Kabupaten Banyuwangi, Jawa Timur",-8.3144389,114.2887615,081112420002,68462
AT13,KF Situbondo,20,BASIC_HEALTH,10/17/2017,Jl.Basuki Rahmat No.126 B.Situbondo,-7.703244,114.013537,081112420004,68322
AT16,KF Jajag,20,MEDICAL,10/1/2018,"Jl. PB Sudirman No.54, Dusun Kp. Baru",-8.4396852,114.1877179,081112420003,68486
AT17,KF.Bondowoso,20,HEALTH_AND_CARE,2/25/2019,"Jalan Letnan Sudiono Nomor 27 (Jalan Olahraga), Kelurahan Dabasah",-7.914950232,113.8228634,081110678540,68211
AT21,KF Elizabeth Situbondo,20,BASIC_HEALTH,4/1/2020,Jl. WR. Supratman No. 2 Situbondo,-7.707845,113.997235,081110678536,67261
AT22,KF Lumajang,20,MEDICAL,1/1/1950,"JL. Brigjen Katamso 29, Tompokerasa",-8.12041623,113.2259339,021,67311
AT23,KF Ambulu Jember,20,MEDICAL,3/5/2024,Jl. Watu Ulo No.2,-8.3480792,113.6056303,081112420006,68132
3111,UNIT BISNIS KARAWANG,21,NONE,1/1/1950,,0,0,0,
AK01,KF.0343 Kertabumi,21,BASIC_HEALTH,1/1/2009,Jl. Kertabumi No. 12A,-6.307838,107.292798,081284182306,41311
AK02,KF.0368 Galuh,21,BASIC_HEALTH,1/1/2010,Jl. Galuh Mas Kompl.Ruko Acadi,-6.320968,107.29176,085161789944,45587
AK03,KF.0440 Veteran,21,BASIC_HEALTH,5/1/2013,Jl. Veteran No. 97 Desa/Kelurahan Nagri Kaler,-6.527799,107.447204,081294768307,41115
AK04,KF.0079 Dewi Sartika,21,BASIC_HEALTH,1/1/2013,Jl. Dewi Sartika II No. 30,-6.307258,107.302413,085161742882,41312
AK05,KF.0465 Cikampek,21,MEDICAL,8/1/2013,Jl. A Yani Ruko Claster Primad,-6.406656,107.455411,081319954688,41373
AK06,KF Grahayana,21,SUPER_STORE,9/1/2014,Jl. Bharata Raya Perum Bumi Telukjambe Blok O No. 1,-6.329397,107.289326,085161788616,45587
AK07,KF.0691 Singadilaga,21,MEDICAL,6/1/2015,Jl. Ibrahim Singadilaga No.68,-6.537017,107.440729,085211722336,41119
AK08,KF SUKASEURI,21,BASIC_HEALTH,7/1/2016,H. Juanda Ruko Sari Mulya Sukaseuri,-6.419673,107.471451,085161733367,41374
AK09,KF KOSAMBI,21,BASIC_HEALTH,7/1/2016,Jln Raya Telagasari Kosambi No 58,-6.35333,107.377758,085161873337,15123
AK10,KF A YANI,21,MEDICAL,8/1/2016,Jl. AHMAD YANI BY PASS NO 43 BY PASS KARAWANG,-6.295415,107.293583,085173123831,45283
AK11,KF 0768 Lamaran,21,BASIC_HEALTH,8/1/2016,"JL Syech Quro Kelurahan Karawang Wetan, Kec. Karawang Timur, Kab. Karawang",-6.30544,107.32266,085161763773,41314
AK12,KF CIKAMPEK2,21,BASIC_HEALTH,8/1/2016,Jl Raya A YANI NO 4,-6.401614,107.447345,085161888711,41373
AK13,KF GALUH MAS2,21,BASIC_HEALTH,11/16/2016,Jl. Panglima Polim Ruko Courtyard C 16,-6.330525,107.298153,082117075520,41361
AK14,KF MUNJUL,21,MEDICAL,1/17/2017,Jl. Ipik Gandamanah Munjul,-6.530295455,107.4535871,085161777322,41117
AK19,KF TANJUNGMEKAR,21,NONE,4/1/2018,Jl. Raya Proklamasi No. 6 Tj.Mekar,-6.27078,107.27222,081,41311
AK20,KF Rengas Dengklok,21,MEDICAL,9/27/2018,"Jl.Proklamasi No.115, Rengasdeng, Rengasdengklok,Kab. Karawang, Jawa Barat",-6.1640736,107.2956773,085156074326,41352
AK21,KF PAMANUKAN,21,MEDICAL,7/1/2018,Jl. Ion Martasasmita Pamanukan Subang,-6.291162,107.82063,085161924446,45272
AK22,KF TUPAREV,21,NONE,5/18/2018,Jl. Tuparev No.360 Karawang Wetan Karawang Kota,-6.308839,107.310561,085211487500,41314
AK23,KF KLARI,21,NONE,7/1/2018,"Jl. Raya Klari Desa Anggadita, Kec. Klari, Kab, Karawang",-6.350755,107.344464,085161758809,41371
AK24,KF Cibatu 2,21,HEALTH_AND_CARE,10/1/2018,"Jl. Sriwijaya Cibatu Cikarang Selatan, Bekasi",-6.340843,107.153593,087771644858,41181
AK25,KF. Plered,21,BASIC_HEALTH,3/28/2019,Jl.Kp.Sindang palay Kel. Sindang sari Kec. Plered Kab Purwakarta,-6.642184,107.38754,085161418003,46383
AK26,KF. Perumnas,21,MEDICAL,8/20/2019,Jl.Raya Perumnas Karawang,-6.334733,107.281953,085161882227,40123
AK27,KF Cilamaya,21,NONE,6/24/2019,Jl. Raya Cilamaya Karawang,-6.248695,107.590858,081211671307,41384
AK29,KF Express Rest Area KM72A,21,MEDICAL,12/10/2021,"Rest Area Km 72 Tol Purbaleunyi Desa Cigelam Kec. Babakancikao, Kab. Purwakarta, Jawa Barat",-6.466098501,107.4448316,08990836810,41151
AK30,KF Pinayungan,21,BASIC_HEALTH,1/1/1950,Jalan Pinayungan Dusun Sukadana RT010/04 Desa Pinayungan Kec Teluk Jambe,-6.346489,107.303546,02676486952,
AK31,KF Express Rest Area KM 88A,21,MEDICAL,12/18/2024,"Rest Area Km 88 A, Tol Cipularang Rest Area KM. 88A, Cipularang, Jl. Tol Purbaleunyi Rest Area Tol No.Km 88 A",-6.60237,107.42737,085174184557,17630
AK32,KF Wirabrata,21,NONE,1/1/1950,"Jl. Berlian Kel. Cikampek Utara, Ke",-6.39038,107.46657,021,41374
3121,UNIT BISNIS KENDARI,22,NONE,1/1/1950,,0,0,0,
AU01,KF.0104,22,BASIC_HEALTH,1/1/2003,Jl. Moh. Hatta No. 77,-3.968639,122.573256,085337519349,93124
AU02,KF.0288,22,BASIC_HEALTH,1/1/2004,Jl. A. Yani No. 84,-3.987247,122.507256,081110678552,93117
AU03,KF.0338,22,BASIC_HEALTH,1/1/2009,Jl. Betoambari. No.4,-5.4621158,122.5993157,081110678527,93721
AU04,KF.0479 Mt Haryono,22,MEDICAL,9/1/2013,Jl. MT Haryono 40,-3.97042,122.520129,081110678523,93111
AU05,KF.Pel045 RSUD Kendari,22,BASIC_HEALTH,1/1/2003,Jl. Kapten Piere Tendean Kel.,-4.035772,122.492293,082345601895,91414
AU06,KF.Pel071 RSAD dr. Ismoyo,22,BASIC_HEALTH,1/1/2007,Jl. Laute No. 1,-3.969647,122.515503,085320880938,93111
AU07,KF.Ondonohu,22,BASIC_HEALTH,11/1/2014,"Jl. AH. Nasution No. …,Kel: Ka",-4.001779,122.531076,081110678538,93231
AU08,KF.Kolaka,22,BASIC_HEALTH,12/1/2014,Jl. Pramuka No. 30,-4.056509,121.5963803,081110678529,93511
AU09,KF.DIP,22,BASIC_HEALTH,9/1/2015,"Jl. DI Panjaitan No. 104, Kend",-4.026455,122.50267,081110678535,93116
AU10,KF 748 Sao-Sao,22,BASIC_HEALTH,5/1/2016,"JL. SAO – SAO NO. 243, Kel. Bende Kec. Kadia, Kendari, Sulawesi Tenggara",-3.9854512,122.511662,085298008305,93117
AU11,KF 773 Poasia,22,BASIC_HEALTH,9/16/2016,"JL. Bunggasi PorosKel. Andonohu, Kec. Poasia, Kendari, Sulawesi Tenggara",-3.99978,122.54203,085333650106,93231
AU12,KF. KARTIKA KENDARI,22,MEDICAL,11/16/2016,Jl. Letjen. S. Parman No. 82,-3.96123,122.532516,082214929550,93121
AU13,KF Pemuda,22,NONE,8/1/2017,"Jl. Pemuda Kel. Balandete Kec. Kolaka Sulawesi Tenggara, 93511",-4.069333,121.622453,085333624483,93511
AU14,KF BULOG,22,MEDICAL,6/1/2018,Jl. Abd. Silondae No.1 Kendari,-3.972545,122.514467,085333373609,93111
AU15,KF Hasanuddin Kendari,22,BASIC_HEALTH,10/1/2018,"JL. Sultan Hasanuddin No.6 Rt.1/Rw.3, Kel. Batulo, Kec. Wolio",-5.459114,122.614612,085333375206,93717
AU16,APT. KIMIA FARMA UNAAHA,22,HEALTH_AND_CARE,3/1/2019,Jl. Sapati No. 27,-3.862967,122.051429,085333375164,93413
AU18,KF Fatufia,22,MEDICAL,1/1/1950,Jl. Trans Sulawesi,-2.814948,122.157487,082324643622,94974
3122,UNIT BISNIS KUPANG,23,NONE,1/1/1950,,0,0,0,
AV01,KF.0101,23,BASIC_HEALTH,1/1/2003,Jl. Herewila No. 38,-10.173266,123.598793,081339533174,85118
AV02,KF.0135,23,BASIC_HEALTH,1/1/2003,Jl. Dr. Moh. Hatta No. 46,-10.1686223,123.5827043,081110678098,85112
AV03,KF.0159,23,MEDICAL,1/1/2003,Jl. Suharto No. 74,-10.183114,123.602615,081110678110,85142
AV04,KF.0500 Lalamentik,23,SUPER_STORE,12/1/2013,Jl. W.J Lalamentik No. 95 D-E,-10.172314,123.611515,081110678094,85111
AV05,KF.Kelimutu,23,BASIC_HEALTH,1/1/2014,Jl. Kelimutu Ende,-8.844872,121.657779,082144173876,86319
AV06,KF.Pel018 RSU Dr.W.Z.Johanes,23,MEDICAL,1/1/2003,Jl. Dr. M. Hatta No. 19,-10.167316,123.585544,081338244338,85112
AV07,KF.Pel061 RSUD Dr.TC Hillers,23,NONE,1/1/2003,Jl. Wair klau No.1,-8.622716,122.204945,082144225018,86113
AV08,KF.A Yani Kupang,23,BASIC_HEALTH,11/1/2014,Jl.A.Yani No.12 Rt 010 Rw 003,-10.157914,123.591696,082210088468,85226
AV09,KF.A Yani Maumere,23,MEDICAL,11/2/2014,Jl.A.Yani No.68 Rt 05 Rw 04 Ke,-8.6245531,122.2158488,082339418370,86112
AV10,KF.Lippo,23,BASIC_HEALTH,2/15/2015,Jl.W.R. Monginsidi Rt 014 Rw 0,-10.1567058,123.6107484,081239111244,85111
AV11,KF.Cak Doko,23,BASIC_HEALTH,12/12/2015,Jl. Cak Doko No.43B Rt 015 Rw,-10.165089,123.592226,087763348835,85112
AV13,KF. OESAPA,23,BASIC_HEALTH,9/16/2016,Jl. Timor Raya - Oesapa Kupang,-10.145162,123.655068,081353030863,85228
AV14,KF.0810,23,BASIC_HEALTH,12/1/2016,"Jl. Eltari No.KM 3, RT.017/RW.005,",-9.463465,124.480256,081110678525,85611
AV15,KF. CENTRAL ATAMBUA,23,BASIC_HEALTH,2/1/2018,Jl. Soekarno No.2,-9.100566,124.896392,081110678533,85718
AV16,KF. TDM KUPANG,23,MEDICAL,4/1/2018,Jl. Bundaran PU,-10.165358,123.629863,081110678537,85111
AV17,KF. SOE,23,BASIC_HEALTH,5/18/2018,Jl. Gajah Mada No. X,-9.862347,124.273404,081110678528,94663
AV18,KF Ruteng,23,MEDICAL,6/10/2022,"Jl. Slamet Riyadi, Langke Rembong,",-8.612875267,120.4663163,081936603976,86581
AV20,KF Express Labuan Bajo,23,MEDICAL,9/25/2019,"Jl. Soekarno Hatta, Labuan Bajo",-8.4908768,119.8736987,081110678526,86754
3123,UNIT BISNIS LAMPUNG,24,NONE,1/1/1950,,0,0,0,
AW01,KF.0131,24,MEDICAL,1/1/2003,Jl. Kartini No. 44-45,-5.417978,105.25339,081110678131,35116
AW0111,PPO Klinik KF Kotabumi,24,BASIC_HEALTH,1/1/2019,Jl. Raya Candimas Samping Gang Simp,-4.85283606,104.9193519,021,34581
AW02,KF.0222,24,BASIC_HEALTH,1/1/2003,Jl. Gajah Mada No. 56,-5.415719,105.266853,081110678112,99351
AW04,KF.0285 Way Halim,24,BASIC_HEALTH,1/1/2003,Jl. Kimaja No. 40 C Way Halim,-5.379252,105.271946,08154073373,35148
AW05,KF.0318 KMC,24,BASIC_HEALTH,1/1/2007,Jl. ZA. Pagar Alam No. 77,-5.374105,105.242062,081110678130,35145
AW06,KF.0327 Anda,24,BASIC_HEALTH,1/1/2008,Jl. Gatot Subroto No. 5A,-5.422953,105.272363,081110678113,32382
AW07,KF.0467 Antasari,24,BASIC_HEALTH,10/1/2013,Jl. P. Antasari No. 137 B,-5.402369,105.283159,08154073376,34811
AW08,KF 553,24,BASIC_HEALTH,3/31/2014,"Jl. AH. Nasution  No. 1 Kel. Imopuro Kec. Metro Pusat, Kota Metro",-5.113852,105.306419,08154073377,34111
AW09,KF.0647 Teuku Umar,24,NONE,5/1/2015,Jl Imam bonjol no.10 c/d sukajawa,-5.4016192,105.253059,08154073378,34876
AW10,KF.0648 Wolter M,24,BASIC_HEALTH,5/1/2015,Jl. Woltermonginsidi No. 7 (15,-5.433239,105.254144,08154073379,35215
AW11,KF. Tirtayasa,24,MEDICAL,12/1/2016,Jl. Tirtayasa No.11,-5.3982,105.304842,081541138333,34881
AW1111,PPO Klinik KF 0256,24,MEDICAL,1/1/2019,Jl. Arif Rahman Hakim TR 2 Way Hali,-5.286928,105.190994,021,35123
AW14,KF RS DKT,24,MEDICAL,3/1/2019,Jl. Dr A Rivai No. 6 Kedaton Bandar Lampung,-5.401266,105.258359,081541333325,34878
AW15,KF PRINGSEWU LAMPUNG,24,BASIC_HEALTH,3/2/2019,Jl. Ahmad Yani No. 26A Pringsewu,-5.357285,104.985204,081110678174,35373
AW17,KF Kedaton,24,BASIC_HEALTH,1/1/1950,"Jl. Teuku Umar No.15 A-B, Sidodadi",-5.3961357,105.2614717,081540333325,35112
3171,UNIT BISNIS MADURA,25,NONE,1/1/1950,,0,0,0,
CS01,KF.0163,25,MEDICAL,1/5/2024,Jl. Jokotole No. 5 Kraton Bang,-7.028535,112.754313,81294970055,68167
CS02,KF.0274 PAMEKASAN,25,BASIC_HEALTH,1/5/2024,Jl. Trunojoyo 92 Pamekasan Bar,-7.159516,113.481658,,69317
CS03,KF.0419 Trunojoyo,25,BASIC_HEALTH,1/5/2024,Jl. Trunojoyo No.75A Bangkalan,-7.027838,112.756417,81110678214,68261
CS04,KF.Sumenep,25,BASIC_HEALTH,1/5/2024,Jl. KH Mansyur No. 42 Desa Pan,-7.010641,113.870566,,69412
CS05,KF.Sampang,25,MEDICAL,1/5/2024,Jl.  Rajawali No.25 A Karang D,-7.199265,113.241939,82337657988,69216
CS06,KF.KHM. KHOLIL BANGKALAN,25,BASIC_HEALTH,1/5/2024,Jl. KHM. Kholil No. 102 A Bang,-7.037084,112.741898,82233592886,69115
CS07,KF.Sumenep 2,25,NONE,1/5/2024,"Jl. Trunojoyo No.91, Labangsen",-7.018030512,113.8578097,82228260168,69412
3124,UNIT BISNIS MAKASSAR,26,NULL,1/1/1950,-,0,0,0,90141
AX01,KF.0033,26,BASIC_HEALTH,1/1/2003,Jl. Jend A.Yani 17 - 19,-5.132714,119.409522,085240859840,90174
AX02,KF.0038,26,BASIC_HEALTH,1/1/2003,Jl. St. Hasanuddin 46,-5.1412159,115.4104802,08114133173,90112
AX03,KF.0199 Erlina,26,BASIC_HEALTH,1/1/2003,Jl. Urip Sumoharjo 32,-5.135079,119.430799,08114127234,90144
AX05,KF Gelora,26,MEDICAL,1/1/2006,Jl. Pettanarajeng 5,-4.015032,119.622223,08114147234,91111
AX06,KF.0250 Rexa,26,HEALTH_AND_CARE,1/1/2003,Jl. Dr. Ratulangi 59,-5.1579167,119.4147433,08114152234,92574
AX07,KF.0410 Boulevard,26,BASIC_HEALTH,1/1/2012,Jl. Boulevard komplek Ruby No. 17,-5.155371,119.442026,08114146234,90231
AX08,KF.0462 Hertasening,26,HEALTH_AND_CARE,8/1/2013,Jl. Hertasning,-5.161671,119.438471,081110678194,90222
AX09,KF Belopa,26,MEDICAL,1/1/2003,"Jl. Sungai Pareman No.70, Kel Sabe,",-3.380129034,120.3679478,021,91966
AX11,KF.Andi Pare-Pare,26,MEDICAL,1/1/2003,Jl. Nurussamawati 3 No. 151,-4.008276,119.626959,08114154234,70852
